OrderKey,LineNumber,OrderDate,DeliveryDate,CustomerKey,StoreKey,ProductKey,Quantity,UnitPrice,NetPrice,UnitCost,CurrencyCode,ExchangeRate
2334014,0,2021-05-22,2021-05-24,363892,999999,496,2,268.5,268.5,123.48,CAD,1.20446
2334014,1,2021-05-22,2021-05-24,363892,999999,712,2,193.5,193.5,88.98,CAD,1.20446
2334015,0,2021-05-22,2021-05-27,1556118,999999,386,8,1948.5,1948.5,645.57,USD,1.00000
2334016,0,2021-05-22,2021-05-23,200403,999999,1534,4,557.2,557.2,184.618,CAD,1.20446
2334016,1,2021-05-22,2021-05-23,200403,999999,427,3,703.5,626.115,323.52,CAD,1.20446
2334016,2,2021-05-22,2021-05-23,200403,999999,305,1,312.55,312.55,143.735,CAD,1.20446
2334016,3,2021-05-22,2021-05-23,200403,999999,1542,2,462,415.8,212.464,CAD,1.20446
2334016,4,2021-05-22,2021-05-23,200403,999999,1706,2,7.992,7.91208,3.672,CAD,1.20446
2334017,0,2021-05-22,2021-05-23,222015,999999,1650,1,376.987,376.987,124.904,CAD,1.20446
2334018,0,2021-05-22,2021-05-22,313577,100,1826,4,28.8,25.632,14.679,CAD,1.20446
2334018,1,2021-05-22,2021-05-22,313577,100,50,4,179.955,179.955,82.755,CAD,1.20446
2334019,0,2021-05-22,2021-05-22,675191,160,1470,5,180.6,180.6,92.078,EUR,0.82048
2334020,0,2021-05-22,2021-05-22,1692786,500,454,1,404.85,356.268,206.4,USD,1.00000
2334020,1,2021-05-22,2021-05-22,1692786,500,84,2,89.991,80.9919,41.382,USD,1.00000
2334020,2,2021-05-22,2021-05-22,1692786,500,2024,2,85.491,85.491,43.587,USD,1.00000
2334021,0,2021-05-22,2021-05-25,1986425,999999,60,10,140.4,126.36,71.577,USD,1.00000
2334021,1,2021-05-22,2021-05-25,1986425,999999,1670,2,8.091,8.091,3.717,USD,1.00000
2334022,0,2021-05-22,2021-05-22,1126589,380,559,1,376.5,327.555,173.145,GBP,0.70455
2334022,1,2021-05-22,2021-05-22,1126589,380,1603,2,142.987,142.987,72.904,GBP,0.70455
2334022,2,2021-05-22,2021-05-22,1126589,380,1581,1,284.7,250.536,94.328,GBP,0.70455
2334022,3,2021-05-22,2021-05-22,1126589,380,696,6,285,259.35,131.055,GBP,0.70455
2334023,0,2021-05-22,2021-05-22,1074549,360,1415,6,420,390.6,193.144,GBP,0.70455
2334023,1,2021-05-22,2021-05-22,1074549,360,404,2,1948.5,1753.65,645.57,GBP,0.70455
2334023,2,2021-05-22,2021-05-22,1074549,360,2383,2,572.391,503.70408,189.648,GBP,0.70455
2334023,3,2021-05-22,2021-05-22,1074549,360,430,6,404.925,360.38325,206.445,GBP,0.70455
2334024,0,2021-05-22,2021-05-24,911325,999999,2515,6,4.69,4.69,2.394,GBP,0.70455
2334024,1,2021-05-22,2021-05-24,911325,999999,390,1,1948.5,1948.5,645.57,GBP,0.70455
2334025,0,2021-05-22,2021-05-25,1854121,999999,2498,5,33.208,30.21928,16.926,USD,1.00000
2334026,0,2021-05-22,2021-05-22,1204276,610,431,2,553.5,498.15,282.195,USD,1.00000
2334026,1,2021-05-22,2021-05-22,1204276,610,846,5,23.4,23.4,11.925,USD,1.00000
2334027,0,2021-05-22,2021-05-22,1581675,450,1659,6,337.987,300.80843,111.982,USD,1.00000
2334027,1,2021-05-22,2021-05-22,1581675,450,321,1,312.55,312.55,143.735,USD,1.00000
2334027,3,2021-05-22,2021-05-22,1581675,450,1590,1,29.757,29.757,9.854,USD,1.00000
2334027,4,2021-05-22,2021-05-22,1581675,450,2014,3,179.991,169.19154,82.773,USD,1.00000
2334028,0,2021-05-22,2021-05-22,397845,80,457,1,329.925,287.03475,168.21,CAD,1.20446
2334028,1,2021-05-22,2021-05-22,397845,80,903,1,113.985,113.985,58.11,CAD,1.20446
2334029,0,2021-05-22,2021-05-27,2051739,999999,1693,1,6.192,5.44896,2.844,USD,1.00000
2334029,1,2021-05-22,2021-05-27,2051739,999999,1620,3,79.287,68.97969,36.465,USD,1.00000
2334029,2,2021-05-22,2021-05-27,2051739,999999,1795,4,38.7,34.443,19.728,USD,1.00000
2334030,0,2021-05-22,2021-05-22,517599,220,2503,6,13.986,13.986,7.126,EUR,0.82048
2334030,1,2021-05-22,2021-05-22,517599,220,513,7,148.5,138.105,75.705,EUR,0.82048
2334031,0,2021-05-22,2021-05-25,10058,999999,1423,3,264.6,264.6,121.674,AUD,1.28799
2334032,0,2021-05-22,2021-05-22,1661635,670,581,1,688.5,688.5,228.12,USD,1.00000
2334033,0,2021-05-22,2021-05-22,530545,240,99,2,108,108,49.662,EUR,0.82048
2335000,0,2021-05-23,2021-05-26,1706515,999999,24,4,179.91,179.91,82.737,USD,1.00000
2335000,2,2021-05-23,2021-05-26,1706515,999999,1432,1,420,420,193.144,USD,1.00000
2335000,3,2021-05-23,2021-05-26,1706515,999999,455,9,1378.5,1282.005,456.72,USD,1.00000
2335000,4,2021-05-23,2021-05-26,1706515,999999,131,2,190,190,96.8715,USD,1.00000
2335000,5,2021-05-23,2021-05-26,1706515,999999,1609,8,337.987,294.04869,111.982,USD,1.00000
2335000,6,2021-05-23,2021-05-26,1706515,999999,684,2,240,208.8,110.37,USD,1.00000
2335001,0,2021-05-23,2021-05-23,20853,35,1617,4,75.387,64.83282,34.671,AUD,1.28799
2335001,1,2021-05-23,2021-05-23,20853,35,1610,9,376.987,376.987,124.904,AUD,1.28799
2335002,0,2021-05-23,2021-05-23,1567632,610,963,1,294.8,265.32,97.669,USD,1.00000
2335002,1,2021-05-23,2021-05-23,1567632,610,1446,8,404.6,360.094,186.06,USD,1.00000
2335002,2,2021-05-23,2021-05-23,1567632,610,155,1,446.4715,446.4715,205.314,USD,1.00000
2336000,0,2021-05-24,2021-05-26,383071,999999,451,5,838.5,838.5,385.59,CAD,1.20627
2336000,1,2021-05-24,2021-05-26,383071,999999,882,1,19.5,16.965,9.945,CAD,1.20627
2336000,2,2021-05-24,2021-05-26,383071,999999,1344,3,22.4,21.28,11.424,CAD,1.20627
2336000,3,2021-05-24,2021-05-26,383071,999999,416,4,1453.5,1322.685,481.575,CAD,1.20627
2336001,0,2021-05-24,2021-05-24,1714754,605,1339,3,50.386,50.386,23.17,USD,1.00000
2336002,0,2021-05-24,2021-05-24,1202577,605,1064,3,689.7,620.73,228.514,USD,1.00000
2336002,1,2021-05-24,2021-05-24,1202577,605,457,1,329.925,290.334,168.21,USD,1.00000
2336002,2,2021-05-24,2021-05-24,1202577,605,1253,7,21.989,21.989,11.209,USD,1.00000
2336002,3,2021-05-24,2021-05-24,1202577,605,1682,5,8.091,8.091,3.717,USD,1.00000
2336002,4,2021-05-24,2021-05-24,1202577,605,84,5,89.991,86.39136,41.382,USD,1.00000
2336003,0,2021-05-24,2021-05-24,387060,90,1603,1,142.987,141.55713,72.904,CAD,1.20627
2336003,1,2021-05-24,2021-05-24,387060,90,430,2,404.925,356.334,206.445,CAD,1.20627
2336004,0,2021-05-24,2021-05-24,170898,50,1626,3,284.7,284.7,94.328,AUD,1.29414
2336005,0,2021-05-24,2021-05-24,1267142,450,1676,3,8.091,8.091,3.717,USD,1.00000
2336006,0,2021-05-24,2021-05-24,455574,270,1435,6,410.2,410.2,188.636,EUR,0.81887
2336007,0,2021-05-24,2021-05-29,1022372,999999,2103,1,457.2,393.192,233.091,GBP,0.70757
2336008,0,2021-05-24,2021-05-24,1911867,550,1426,6,824.6,733.894,273.21,USD,1.00000
2336008,1,2021-05-24,2021-05-24,1911867,550,1387,1,40.586,36.12154,18.662,USD,1.00000
2336009,0,2021-05-24,2021-05-26,1813718,999999,1560,3,462,462,212.464,USD,1.00000
2336010,0,2021-05-24,2021-05-26,219998,999999,515,4,88.5,88.5,45.12,CAD,1.20627
2336010,1,2021-05-24,2021-05-26,219998,999999,1786,1,38.7,33.669,19.728,CAD,1.20627
2336010,2,2021-05-24,2021-05-26,219998,999999,1420,7,278.6,273.028,128.114,CAD,1.20627
2336011,0,2021-05-24,2021-05-24,1874219,620,993,3,309.1,309.1,157.586,USD,1.00000
2336011,1,2021-05-24,2021-05-24,1874219,620,1421,5,406,361.34,186.704,USD,1.00000
2336011,2,2021-05-24,2021-05-24,1874219,620,118,6,161.4905,161.4905,82.3365,USD,1.00000
2336011,3,2021-05-24,2021-05-24,1874219,620,332,2,208.05,208.05,106.0675,USD,1.00000
2336011,4,2021-05-24,2021-05-24,1874219,620,928,3,50.985,50.985,25.995,USD,1.00000
2336011,5,2021-05-24,2021-05-24,1874219,620,512,1,193.5,193.5,98.655,USD,1.00000
2336012,0,2021-05-24,2021-05-27,587066,999999,1514,1,291.2,291.2,133.91,EUR,0.81887
2336013,0,2021-05-24,2021-05-24,554779,210,191,4,62.7,59.565,31.9675,EUR,0.81887
2336013,1,2021-05-24,2021-05-24,554779,210,2085,3,1327.5,1208.025,439.83,EUR,0.81887
2336014,0,2021-05-24,2021-05-24,1472630,550,448,4,404.85,356.268,206.4,USD,1.00000
2336014,1,2021-05-24,2021-05-24,1472630,550,1513,1,376.6,323.876,173.18,USD,1.00000
2336014,2,2021-05-24,2021-05-24,1472630,550,1350,1,18.186,18.186,9.268,USD,1.00000
2336014,3,2021-05-24,2021-05-24,1472630,550,1669,3,6.201,5.82894,2.853,USD,1.00000
2337000,0,2021-05-25,2021-05-25,1850215,605,447,3,344.85,317.262,175.815,USD,1.00000
2337000,1,2021-05-25,2021-05-25,1850215,605,1532,2,392,364.56,180.264,USD,1.00000
2337001,0,2021-05-25,2021-05-25,1990701,650,1448,3,358.4,358.4,164.822,USD,1.00000
2337001,1,2021-05-25,2021-05-25,1990701,650,2113,6,457.2,457.2,233.091,USD,1.00000
2337001,2,2021-05-25,2021-05-25,1990701,650,424,1,404.925,404.925,206.445,USD,1.00000
2337002,0,2021-05-25,2021-05-27,1076325,999999,2503,2,13.986,12.5874,7.126,GBP,0.70591
2337003,0,2021-05-25,2021-05-25,1461012,510,1335,4,56.266,56.266,25.872,USD,1.00000
2337004,0,2021-05-25,2021-05-29,1163949,999999,427,3,703.5,703.5,323.52,GBP,0.70591
2337004,1,2021-05-25,2021-05-29,1163949,999999,1683,2,4.491,4.0419,2.286,GBP,0.70591
2337005,0,2021-05-25,2021-05-25,314668,100,1405,1,50.386,49.37828,23.17,CAD,1.20336
2337006,0,2021-05-25,2021-05-25,248203,74,1444,2,322,309.12,148.078,CAD,1.20336
2337006,1,2021-05-25,2021-05-25,248203,74,312,3,246.05,236.208,125.4475,CAD,1.20336
2337006,2,2021-05-25,2021-05-25,248203,74,2512,1,181.986,161.96754,60.298,CAD,1.20336
2337007,0,2021-05-25,2021-05-31,159259,999999,390,2,1948.5,1948.5,645.57,AUD,1.28710
2337008,0,2021-05-25,2021-05-27,1517068,999999,2364,5,386.991,367.64145,177.966,USD,1.00000
2337009,0,2021-05-25,2021-05-25,337983,80,1639,4,12.987,11.42856,6.617,CAD,1.20336
2337009,1,2021-05-25,2021-05-25,337983,80,1568,6,392,360.64,180.264,CAD,1.20336
2337010,0,2021-05-25,2021-05-26,439319,999999,1995,6,599.346,599.346,198.576,EUR,0.81539
2337010,1,2021-05-25,2021-05-26,439319,999999,2495,1,13.986,12.5874,7.126,EUR,0.81539
2337010,2,2021-05-25,2021-05-26,439319,999999,1426,3,824.6,824.6,273.21,EUR,0.81539
2337010,3,2021-05-25,2021-05-26,439319,999999,1366,1,46.186,46.186,21.238,EUR,0.81539
2337011,0,2021-05-25,2021-05-25,105407,40,478,4,1018.5,906.465,337.455,AUD,1.28710
2337012,0,2021-05-25,2021-05-26,844666,999999,1695,1,4.482,4.16826,2.286,EUR,0.81539
2337013,0,2021-05-25,2021-05-25,462097,255,1724,7,50.4,45.36,25.695,EUR,0.81539
2337013,1,2021-05-25,2021-05-25,462097,255,1413,3,418.6,368.368,192.5,EUR,0.81539
2337014,0,2021-05-25,2021-05-25,2037422,430,1566,10,372.4,342.608,171.248,USD,1.00000
2337015,0,2021-05-25,2021-05-25,2044204,510,1441,1,280,252,128.758,USD,1.00000
2337016,0,2021-05-25,2021-05-25,62905,60,1306,2,74.8,74.8,34.397,AUD,1.28710
2337016,1,2021-05-25,2021-05-25,62905,60,1074,5,343.2,326.04,157.828,AUD,1.28710
2337017,0,2021-05-25,2021-05-25,675914,160,379,3,489,489,249.3,EUR,0.81539
2337017,1,2021-05-25,2021-05-25,675914,160,1225,1,1100,1001,364.452,EUR,0.81539
2337017,2,2021-05-25,2021-05-25,675914,160,2027,1,161.991,144.17199,74.493,EUR,0.81539
2337018,0,2021-05-25,2021-05-25,69630,50,1313,1,225.5,225.5,103.697,AUD,1.28710
2337018,1,2021-05-25,2021-05-25,69630,50,1740,5,25.2,25.2,12.852,AUD,1.28710
2337018,2,2021-05-25,2021-05-25,69630,50,153,1,446.4715,446.4715,205.314,AUD,1.28710
2338000,0,2021-05-26,2021-05-31,1997045,999999,486,2,103.5,90.045,52.77,USD,1.00000
2338001,0,2021-05-26,2021-05-28,358890,999999,2094,2,231.75,203.94,118.152,CAD,1.20893
2338001,1,2021-05-26,2021-05-28,358890,999999,429,1,899.85,827.862,413.805,CAD,1.20893
2338001,2,2021-05-26,2021-05-28,358890,999999,1733,7,20.5092,17.637912,10.458,CAD,1.20893
2338002,0,2021-05-26,2021-05-26,1922577,450,1502,3,334.6,331.254,153.874,USD,1.00000
2338003,0,2021-05-26,2021-05-29,2006083,999999,1616,1,74.087,74.087,34.073,USD,1.00000
2338003,1,2021-05-26,2021-05-29,2006083,999999,1640,1,29.757,26.18616,9.854,USD,1.00000
2338003,2,2021-05-26,2021-05-29,2006083,999999,548,1,285,247.95,131.055,USD,1.00000
2338003,3,2021-05-26,2021-05-29,2006083,999999,1391,2,55.986,55.986,25.746,USD,1.00000
2338004,0,2021-05-26,2021-05-31,644861,999999,661,2,342,331.74,113.31,EUR,0.81773
2338004,1,2021-05-26,2021-05-31,644861,999999,1296,1,27.5,24.475,12.65,EUR,0.81773
2338005,0,2021-05-26,2021-05-31,1626576,999999,431,1,553.5,525.825,282.195,USD,1.00000
2338005,1,2021-05-26,2021-05-31,1626576,999999,1627,1,23.387,21.28217,10.751,USD,1.00000
2338006,0,2021-05-26,2021-05-26,1664667,550,1638,1,18.057,15.89016,8.307,USD,1.00000
2338006,1,2021-05-26,2021-05-26,1664667,550,1578,3,284.7,244.842,94.328,USD,1.00000
2338006,2,2021-05-26,2021-05-26,1664667,550,1328,4,69.986,63.68726,23.184,USD,1.00000
2338007,0,2021-05-26,2021-05-26,1295304,610,434,2,898.5,889.515,413.19,USD,1.00000
2338007,1,2021-05-26,2021-05-26,1295304,610,1460,7,420,420,193.144,USD,1.00000
2338007,2,2021-05-26,2021-05-26,1295304,610,1441,1,280,252,128.758,USD,1.00000
2338007,3,2021-05-26,2021-05-26,1295304,610,1114,3,367.4,349.03,168.949,USD,1.00000
2338007,4,2021-05-26,2021-05-26,1295304,610,496,4,268.5,268.5,123.48,USD,1.00000
2338007,5,2021-05-26,2021-05-26,1295304,610,1660,7,376.987,376.987,124.904,USD,1.00000
2338007,6,2021-05-26,2021-05-26,1295304,610,2510,5,5.684,5.62716,2.898,USD,1.00000
2338008,0,2021-05-26,2021-05-26,954020,420,611,1,3442.5,3029.4,1140.57,GBP,0.70594
2338008,1,2021-05-26,2021-05-26,954020,420,1651,1,207.987,207.987,95.641,GBP,0.70594
2338009,0,2021-05-26,2021-06-01,1272619,999999,312,6,246.05,226.366,125.4475,USD,1.00000
2338009,1,2021-05-26,2021-06-01,1272619,999999,1503,3,376.6,376.6,173.18,USD,1.00000
2338010,0,2021-05-26,2021-05-31,1496514,999999,2517,2,4.69,4.69,2.394,USD,1.00000
2338010,1,2021-05-26,2021-05-31,1496514,999999,1446,2,404.6,376.278,186.06,USD,1.00000
2338010,2,2021-05-26,2021-05-31,1496514,999999,1673,6,4.95,4.95,2.52,USD,1.00000
2338010,3,2021-05-26,2021-05-31,1496514,999999,453,4,344.85,344.85,175.815,USD,1.00000
2338011,0,2021-05-26,2021-05-26,2028365,605,47,1,134.955,120.10995,68.805,USD,1.00000
2338011,1,2021-05-26,2021-05-26,2028365,605,422,3,1453.5,1279.08,481.575,USD,1.00000
2338011,2,2021-05-26,2021-05-26,2028365,605,539,2,3442.5,3063.825,1140.57,USD,1.00000
2338012,0,2021-05-26,2021-05-28,1273185,999999,341,1,1450.5,1276.44,667.035,USD,1.00000
2338012,1,2021-05-26,2021-05-28,1273185,999999,348,7,1137,1137,522.87,USD,1.00000
2338013,0,2021-05-26,2021-05-26,344449,80,1484,4,291.2,262.08,133.91,CAD,1.20893
2338013,1,2021-05-26,2021-05-26,344449,80,1665,4,4.491,3.90717,2.286,CAD,1.20893
2338014,0,2021-05-26,2021-06-01,1724957,999999,1143,1,360.8,342.76,165.924,USD,1.00000
2338014,1,2021-05-26,2021-06-01,1724957,999999,137,8,474.9905,474.9905,218.4335,USD,1.00000
2338014,2,2021-05-26,2021-06-01,1724957,999999,674,3,313.5,313.5,103.875,USD,1.00000
2338014,3,2021-05-26,2021-06-01,1724957,999999,1644,4,75.244,65.46228,34.606,USD,1.00000
2338014,4,2021-05-26,2021-06-01,1724957,999999,163,1,1512.59,1436.9605,501.1535,USD,1.00000
2338014,5,2021-05-26,2021-06-01,1724957,999999,444,2,1378.5,1378.5,456.72,USD,1.00000
2338014,6,2021-05-26,2021-06-01,1724957,999999,1425,2,740.6,740.6,245.378,USD,1.00000
2338015,0,2021-05-26,2021-05-26,359039,90,1305,4,74.8,66.572,34.397,CAD,1.20893
2338016,0,2021-05-26,2021-05-26,240652,80,417,2,898.5,817.635,413.19,CAD,1.20893
2338016,1,2021-05-26,2021-05-26,240652,80,1492,5,334.6,324.562,153.874,CAD,1.20893
2338016,2,2021-05-26,2021-05-26,240652,80,2094,5,231.75,213.21,118.152,CAD,1.20893
2338017,0,2021-05-26,2021-05-26,1365677,590,668,2,220.5,220.5,101.4,USD,1.00000
2338017,1,2021-05-26,2021-05-26,1365677,590,1784,1,38.7,37.152,19.728,USD,1.00000
2338017,2,2021-05-26,2021-05-26,1365677,590,2489,1,20.986,20.986,10.696,USD,1.00000
2338018,0,2021-05-26,2021-05-26,1895399,650,1525,1,562.8,517.776,186.466,USD,1.00000
2338018,1,2021-05-26,2021-05-26,1895399,650,154,2,446.4715,446.4715,205.314,USD,1.00000
2338018,2,2021-05-26,2021-05-26,1895399,650,202,7,654.55,654.55,301.0075,USD,1.00000
2338018,3,2021-05-26,2021-05-26,1895399,650,2502,2,13.986,12.16782,7.126,USD,1.00000
2338018,4,2021-05-26,2021-05-26,1895399,650,1659,1,337.987,300.80843,111.982,USD,1.00000
2338018,5,2021-05-26,2021-05-26,1895399,650,434,2,898.5,898.5,413.19,USD,1.00000
2338018,6,2021-05-26,2021-05-26,1895399,650,1643,3,75.244,69.97692,34.606,USD,1.00000
2338019,0,2021-05-26,2021-05-26,1589795,540,1505,9,322,322,148.078,USD,1.00000
2338019,1,2021-05-26,2021-05-26,1589795,540,156,4,446.4715,397.359635,205.314,USD,1.00000
2338020,0,2021-05-26,2021-05-29,1655065,999999,1435,3,410.2,360.976,188.636,USD,1.00000
2338020,1,2021-05-26,2021-05-29,1655065,999999,1511,1,320.6,320.6,147.434,USD,1.00000
2338021,0,2021-05-26,2021-05-26,2089655,590,1620,1,79.287,79.287,36.465,USD,1.00000
2338022,0,2021-05-26,2021-05-26,2074647,500,438,2,1378.5,1213.08,456.72,USD,1.00000
2338022,1,2021-05-26,2021-05-26,2074647,500,402,2,1948.5,1948.5,645.57,USD,1.00000
2338022,2,2021-05-26,2021-05-26,2074647,500,1423,2,264.6,230.202,121.674,USD,1.00000
2338022,3,2021-05-26,2021-05-26,2074647,500,1154,1,1097.8,966.064,363.726,USD,1.00000
2338023,0,2021-05-26,2021-05-26,1350089,470,49,4,179.955,179.955,82.755,USD,1.00000
2338023,1,2021-05-26,2021-05-26,1350089,470,420,2,749.85,644.871,382.29,USD,1.00000
2338023,2,2021-05-26,2021-05-26,1350089,470,1218,4,701.8,701.8,322.729,USD,1.00000
2338023,3,2021-05-26,2021-05-26,1350089,470,1645,6,75.244,75.244,34.606,USD,1.00000
2338024,0,2021-05-26,2021-05-27,1809090,999999,423,2,898.5,889.515,413.19,USD,1.00000
2338025,0,2021-05-26,2021-05-28,449530,999999,960,8,162.8,162.8,74.866,EUR,0.81773
2338025,1,2021-05-26,2021-05-28,449530,999999,1435,5,410.2,410.2,188.636,EUR,0.81773
2338025,2,2021-05-26,2021-05-28,449530,999999,1586,1,16.458,14.97678,7.566,EUR,0.81773
2339000,0,2021-05-27,2021-05-27,465101,230,495,10,208.5,208.5,106.305,EUR,0.81981
2339000,1,2021-05-27,2021-05-27,465101,230,643,3,253.5,253.5,116.58,EUR,0.81981
2339001,0,2021-05-27,2021-06-02,1904442,999999,1631,2,16.458,14.31846,7.566,USD,1.00000
2339001,1,2021-05-27,2021-06-02,1904442,999999,1738,4,25.2,22.68,12.852,USD,1.00000
2339002,0,2021-05-27,2021-05-27,1855093,430,512,3,193.5,179.955,98.655,USD,1.00000
2339002,1,2021-05-27,2021-05-27,1855093,430,319,2,825.55,759.506,273.524,USD,1.00000
2339003,0,2021-05-27,2021-05-27,172228,35,1511,5,320.6,288.54,147.434,AUD,1.29144
2339004,0,2021-05-27,2021-05-30,1810072,999999,1692,3,6.291,6.291,3.204,USD,1.00000
2339004,1,2021-05-27,2021-05-30,1810072,999999,2062,8,179.991,161.9919,82.773,USD,1.00000
2339005,0,2021-05-27,2021-05-27,304645,90,789,2,44.85,44.85,22.86,CAD,1.20889
2339006,0,2021-05-27,2021-05-27,1247119,590,1544,1,333.2,333.2,153.23,USD,1.00000
2339006,1,2021-05-27,2021-05-27,1247119,590,1717,3,63.117,63.117,29.025,USD,1.00000
2339007,0,2021-05-27,2021-05-27,1615270,530,2053,4,89.991,80.09199,45.882,USD,1.00000
2339007,1,2021-05-27,2021-05-27,1615270,530,500,7,103.5,99.36,34.29,USD,1.00000
2339007,2,2021-05-27,2021-05-27,1615270,530,1437,2,278.6,278.6,128.114,USD,1.00000
2339007,3,2021-05-27,2021-05-27,1615270,530,60,2,140.4,140.4,71.577,USD,1.00000
2339007,4,2021-05-27,2021-05-27,1615270,530,530,3,928.5,798.51,307.635,USD,1.00000
2339008,0,2021-05-27,2021-05-30,36550,999999,2348,3,572.391,526.59972,189.648,AUD,1.29144
2339008,1,2021-05-27,2021-05-30,36550,999999,50,7,179.955,163.75905,82.755,AUD,1.29144
2339008,2,2021-05-27,2021-05-30,36550,999999,1490,3,180.6,180.6,92.078,AUD,1.29144
2339009,0,2021-05-27,2021-05-27,1658690,605,392,2,574.425,574.425,292.86,USD,1.00000
2339009,1,2021-05-27,2021-05-27,1658690,605,1798,3,38.7,35.217,19.728,USD,1.00000
2339010,0,2021-05-27,2021-05-27,1526638,470,2352,9,269.991,269.991,137.646,USD,1.00000
2339010,1,2021-05-27,2021-05-27,1526638,470,127,4,136.23,119.8824,69.4545,USD,1.00000
2339011,0,2021-05-27,2021-05-27,1634598,590,450,6,1378.5,1378.5,456.72,USD,1.00000
2339011,1,2021-05-27,2021-05-27,1634598,590,446,3,329.925,313.42875,168.21,USD,1.00000
2339012,0,2021-05-27,2021-05-27,30989,40,851,3,346.35,346.35,114.75,AUD,1.29144
2339012,1,2021-05-27,2021-05-27,30989,40,1427,1,322,302.68,148.078,AUD,1.29144
2339013,0,2021-05-27,2021-05-31,840862,999999,1577,7,284.7,259.077,94.328,EUR,0.81981
2339013,1,2021-05-27,2021-05-31,840862,999999,1701,3,4.482,4.482,2.286,EUR,0.81981
2339014,0,2021-05-27,2021-05-27,1968475,480,1351,3,23.786,20.69382,12.124,USD,1.00000
2339014,1,2021-05-27,2021-05-27,1968475,480,1807,2,28.8,25.056,14.679,USD,1.00000
2339014,2,2021-05-27,2021-05-27,1968475,480,1438,1,406,406,186.704,USD,1.00000
2339014,3,2021-05-27,2021-05-27,1968475,480,1402,5,61.334,53.36058,28.21,USD,1.00000
2339015,0,2021-05-27,2021-05-30,2059104,999999,953,3,207.35,180.3945,95.348,USD,1.00000
2339015,1,2021-05-27,2021-05-30,2059104,999999,524,2,268.5,247.02,123.48,USD,1.00000
2339015,2,2021-05-27,2021-05-30,2059104,999999,992,1,319,315.81,105.688,USD,1.00000
2339015,3,2021-05-27,2021-05-30,2059104,999999,1045,2,646.8,582.12,214.302,USD,1.00000
2339015,4,2021-05-27,2021-05-30,2059104,999999,1365,2,40.586,39.36842,18.662,USD,1.00000
2339015,5,2021-05-27,2021-05-30,2059104,999999,755,1,38.25,34.8075,19.5,USD,1.00000
2339015,6,2021-05-27,2021-05-30,2059104,999999,524,6,268.5,268.5,123.48,USD,1.00000
2339016,0,2021-05-27,2021-05-27,1874186,510,1696,2,15.291,13.7619,5.067,USD,1.00000
2339016,1,2021-05-27,2021-05-27,1874186,510,429,2,899.85,773.871,413.805,USD,1.00000
2339017,0,2021-05-27,2021-05-27,230083,90,1098,4,377.3,335.797,173.503,CAD,1.20889
2339018,0,2021-05-27,2021-05-29,265367,999999,465,1,388.5,357.42,178.665,CAD,1.20889
2339018,1,2021-05-27,2021-05-29,265367,999999,1322,3,46.186,40.18182,21.238,CAD,1.20889
2339018,2,2021-05-27,2021-05-29,265367,999999,715,1,223.5,194.445,102.78,CAD,1.20889
2339018,3,2021-05-27,2021-05-29,265367,999999,1637,3,23.387,20.81443,10.751,CAD,1.20889
2339019,0,2021-05-27,2021-05-27,617923,160,1590,3,29.757,26.18616,9.854,EUR,0.81981
2339019,1,2021-05-27,2021-05-27,617923,160,1610,1,376.987,335.51843,124.904,EUR,0.81981
2339020,0,2021-05-27,2021-06-01,1487165,999999,84,2,89.991,85.49145,41.382,USD,1.00000
2339020,1,2021-05-27,2021-06-01,1487165,999999,1641,6,16.458,14.48304,7.566,USD,1.00000
2339020,2,2021-05-27,2021-06-01,1487165,999999,164,1,1512.59,1315.9533,501.1535,USD,1.00000
2339021,0,2021-05-27,2021-05-27,331474,90,2052,10,125.991,125.991,64.233,CAD,1.20889
2339022,0,2021-05-27,2021-05-27,472439,190,1639,4,12.987,12.987,6.617,EUR,0.81981
2339023,0,2021-05-27,2021-06-01,79046,999999,1595,3,29.757,29.45943,9.854,AUD,1.29144
2339023,1,2021-05-27,2021-06-01,79046,999999,87,1,89.991,79.19208,41.382,AUD,1.29144
2339023,2,2021-05-27,2021-06-01,79046,999999,2489,2,20.986,18.04796,10.696,AUD,1.29144
2339024,0,2021-05-27,2021-05-27,1696779,450,1915,3,2879.991,2563.19199,954.198,USD,1.00000
2339025,0,2021-05-27,2021-05-27,1884468,540,1605,3,376.987,376.987,124.904,USD,1.00000
2339025,1,2021-05-27,2021-05-27,1884468,540,1530,7,372.4,338.884,171.248,USD,1.00000
2339025,2,2021-05-27,2021-05-27,1884468,540,402,2,1948.5,1948.5,645.57,USD,1.00000
2339026,0,2021-05-27,2021-05-27,114609,50,988,5,162.8,162.8,74.866,AUD,1.29144
2339026,1,2021-05-27,2021-05-27,114609,50,2112,1,711.9,619.353,327.375,AUD,1.29144
2340000,0,2021-05-28,2021-05-28,1854262,610,1543,7,562.8,484.008,186.466,USD,1.00000
2340000,1,2021-05-28,2021-05-28,1854262,610,558,4,448.5,444.015,148.59,USD,1.00000
2340000,2,2021-05-28,2021-05-28,1854262,610,187,3,123.405,123.405,40.888,USD,1.00000
2340000,3,2021-05-28,2021-05-28,1854262,610,1487,1,373.8,325.206,171.892,USD,1.00000
2340001,0,2021-05-28,2021-05-28,42970,40,488,5,73.5,73.5,37.47,AUD,1.30094
2340002,0,2021-05-28,2021-05-28,1667386,620,95,1,60.66,60.66,30.924,USD,1.00000
